193,1783,60
194,2589,60
195,84,61
196,2082,62
197,2082,62
198,2392,62
199,2392,62
200,3933,63
201,3704,64
202,1467,65
203,3295,66
204,3902,67
205,706,68
206,2914,68
207,1663,69
208,1533,70
209,2069,71
210,2159,71
211,2233,72
212,2214,73
213,183,74
214,1167,74
215,3459,74
216,3887,75
217,3311,76
218,734,77
219,1439,77
220,2504,77
221,3796,78
222,2038,79
223,3446,80
224,2819,81
225,815,82
226,2685,82
227,2648,83
228,2939,83
229,3028,84
230,2109,85
231,1914,86
232,2458,87
233,347,88
234,2542,89
235,3477,89
236,3302,90
237,1584,91
238,2264,91
239,118,92
240,4,93
241,612,93
242,680,93
243,980,93
244,1039,93
245,1341,93
246,1375,93
247,1435,93
248,1671,93
249,1782,93
250,1815,93
251,2346,93
252,2407,93
253,3813,93
254,1757,94
255,2704,95
256,3372,96
257,2351,97
258,3379,98
259,3915,99
260,798,100
261,2170,100
262,2182,100
263,2189,101
264,1146,102
265,1211,103
266,400,104
267,1931,105
268,2545,105
269,2918,105
270,308,106
271,1262,106
272,1934,106
273,2783,107
274,3356,108
275,761,109
276,2708,110
277,1976,111
278,138,112
279,529,112
280,1098,112
281,1378,112
282,3295,113
283,429,114
284,3586,115
285,1879,116
286,3497,116
287,3559,117
288,1801,118
289,3087,119
290,2763,120
291,2586,121
292,3634,122
293,97,123
294,1405,124
295,410,125
296,3742,126
297,599,127
298,1199,127
299,2920,128
300,1936,129
301,3189,130
302,3887,131
303,3621,132
304,29,133
305,129,133
306,261,133
307,556,133
308,773,133
309,1162,133
310,1270,133
311,1921,133
312,2186,133
313,2978,133
314,3419,133
315,3836,133
316,3728,134
317,1344,135
318,3762,136
319,1882,137
320,2636,137
321,2692,137
322,572,138
323,594,138
324,1185,138
325,1288,138
326,2015,138
327,2186,138
328,2367,138
329,3127,138
330,3673,138
331,1712,139
332,360,140
333,672,141
334,1634,141
335,1309,142
336,3610,143
337,89,144
338,779,144
339,839,145
340,1034,145
341,1327,145
342,2564,145
343,2727,145
344,3500,146
345,446,147
346,630,147
347,1645,147
348,2802,147
349,3831,148
350,3028,149
351,1558,150
352,1730,150
353,211,151
354,370,151
355,1805,151
356,2766,151
357,2871,151
358,13,152
359,221,153
360,816,153
361,1067,153
362,1594,154
363,1995,155
364,665,156
365,1915,157
366,2315,158
367,2898,158
368,3217,158
369,2896,159
370,3608,159
371,3800,159
372,219,160
373,339,160
374,732,160
375,738,160
376,869,160
377,1354,160
378,1447,160
379,1488,160
380,2054,160
381,2066,160
382,2301,160
383,2512,160
384,2670,160
385,2766,160
386,2944,160
387,3101,160
388,3525,160
389,3988,160
390,417,161
391,3105,162
392,714,163
393,3777,164
394,2899,165
395,3503,166
396,3600,167
397,3503,168
398,3580,169
399,2592,170
400,3801,170
401,703,171
402,179,172
403,769,172
404,1349,172
405,2513,172
406,3047,172
407,3846,172
408,347,173
409,3919,174
410,1919,175
411,2593,176
412,1161,177
413,1243,178
414,263,179
415,1386,179
416,3901,180
417,2948,181
418,924,182
419,2743,182
420,981,183
421,1946,183
422,3962,184
423,3780,185
424,3862,185
425,2217,186
426,3903,187
427,1701,188
428,20,189
429,1552,190
430,988,191
431,1885,191
432,1968,191
433,2025,191
434,2485,191
435,2834,192
436,622,193
437,3111,194
438,3173,194
439,3321,194
440,2061,195
441,3104,195
442,3548,196
443,3644,196
444,2393,197
445,2132,198
446,3199,199
447,3676,200
448,3201,201
449,3807,201
450,3849,201
451,1238,202
452,3528,203
453,85,204
454,257,204
455,498,204
456,1311,204
457,2296,204
458,3698,205
459,3546,206
460,3190,207
461,211,208
462,3768,209
463,1529,210
464,2706,210
465,3651,210
466,3862,210
467,1550,211
468,929,212
469,3990,213
470,378,214
471,3950,215
472,1307,216
473,1855,217
474,1908,217
475,2017,217
476,2715,217
477,2722,217
478,2858,217
479,3328,217
480,3386,217
481,3847,217
482,3274,218
483,1704,219
484,2274,219
485,2276,219
486,2653,219
487,2901,219
488,3009,219
489,3114,219
490,3334,219
491,3482,219
492,3760,219
493,332,220
494,1542,221
495,425,222
496,1119,222
497,2234,222
498,3062,222
499,3200,223
500,3693,224
501,3896,224
502,487,225
503,7,226
504,2128,227
505,1155,228
506,1384,229
507,107,230
508,649,230
509,1321,230
510,2184,230
511,1741,231
512,1278,232
513,1546,233
514,4000,234
515,3815,235
516,1393,236
517,3718,237
518,842,238
519,2401,239
520,929,240
521,995,241
522,2479,241
523,3992,241
524,60,242
525,335,242
526,442,242
527,1500,242
528,1651,242
529,1668,242
530,1985,242
531,3174,243
532,2945,244
533,930,245
534,234,246
535,1072,246
536,1495,246
537,1677,246
538,2908,246
539,3171,247
540,3429,248
541,2204,249
542,2382,249
543,2649,249
544,3545,249
545,2691,250
546,1717,251
547,1032,252
548,1671,252
549,1772,252
550,1926,252
551,2231,252
552,3639,252
553,2315,253
554,1665,254
555,2124,254
556,2157,254
557,2495,254
558,2978,254
559,3338,254
560,3886,255
561,662,256
562,2759,257
563,3691,258
564,1305,259
565,2168,260
566,752,261
567,2146,262
568,2410,262
569,2498,262
570,2613,262
571,2654,262
572,2810,262
573,2931,262
574,3150,262
575,3261,262
576,3830,262
577,67,263
578,1162,263
579,3155,264
580,2168,265
581,3906,266
582,2125,267
583,2718,267
584,2737,267
585,2942,267
586,3102,267
587,3603,267
588,3674,267
589,3749,267
590,130,268
591,284,268
592,740,268
593,1429,268
594,1135,269
595,1898,269
596,2526,269
597,2830,270
598,3570,270
599,2863,271
600,2362,272
601,3956,272
602,200,273
603,2708,274
604,39,275
605,859,275
606,1385,276
607,1647,276
608,2423,277
609,690,278
610,3199,279
611,1582,280
612,2303,280
613,2326,280
614,2578,280
615,2683,280
616,3048,280
617,3137,281
618,1780,282
619,491,283
620,2643,284
621,2791,284
622,3005,285
623,3305,285
624,3698,285
625,3991,286
626,3549,287
627,3893,288
628,1714,289
629,2154,289
630,3302,290
631,1911,291
632,3996,292
633,2671,293
634,1326,294
635,269,295
636,889,295
637,2057,295
638,1783,296
639,3137,297
640,341,298
641,1099,299
642,1140,300
643,1189,301
644,2375,301
645,106,302
646,277,302
647,721,302
648,818,302
649,1121,302
650,1608,302
651,3783,303
652,1202,304
653,1766,304
654,3343,304
655,106,305
656,2593,306
657,230,307
658,235,307
659,567,307
660,719,307
661,761,307
662,1364,307
663,1418,307
664,1707,307
665,2334,307
666,1453,308
667,1207,309
668,1415,309
669,1459,309
670,1688,309
671,1692,309
672,1825,309
673,1965,309
674,2013,309
675,2174,309
676,2316,309
677,2328,309
678,2385,309
679,2488,309
680,2682,309
681,2733,309
682,3136,309
683,3221,309
684,3662,309
685,3679,309
686,3903,309
687,3175,310
688,3234,310
689,3275,310
690,3303,310
691,1039,311
692,1875,312
693,1064,313
694,359,314
695,939,315
696,1253,315
697,1485,315
698,1572,315
699,1763,315
700,1830,315
701,2387,315
702,2487,315
703,2654,315
704,3231,315
705,3396,315
706,3898,316
707,3977,317
708,1823,318
709,2458,319
710,649,320
711,1321,320
712,1658,320
713,671,321
714,703,321
715,1075,321
716,1168,321
717,1483,321
718,1738,321
719,1790,322
720,3315,323
721,2312,324
722,197,325
723,649,325
724,1321,325
725,2055,325
726,3468,325
727,2078,326
728,484,327
729,2968,328
730,1300,329
731,2580,330
732,487,331
733,3007,331
734,596,332
735,1000,332
736,3560,333
737,3499,334
738,1090,335
739,2409,336
740,2558,337
741,674,338
742,1007,338
743,1030,338
744,1193,338
745,1298,338
746,1355,338
747,1460,338
748,1466,338
749,1639,338
750,1661,338
751,1897,338
752,2051,338
753,2098,338
754,2105,338
755,2205,338
756,2208,338
757,2220,338
758,2530,338
759,2807,338
760,2826,338
761,2835,338
762,2930,338
763,3270,338
764,3613,338
765,3672,338
766,3828,338
767,3939,338
768,1173,339
769,3168,340
770,2361,341
771,2749,342
772,568,343
773,881,343
774,1334,343
775,1691,343
776,2559,343
777,2617,343
778,2756,343
779,1265,344
780,1960,344
781,2636,344
782,2872,344
783,2954,344
784,3699,344
785,3755,344
786,2652,345
787,3373,345
788,3943,345
789,3988,346
790,2377,347
791,3196,347
792,3529,347
793,435,348
794,667,348
795,870,348
796,984,348
797,1299,348
798,1492,348
799,3999,348
800,1275,349
801,1271,350
802,2523,351
803,1553,352
804,2615,352
805,2952,352
806,3002,352
807,3408,352
808,3695,352
809,3703,352
810,3803,352
811,830,353
812,3175,353
813,3855,353
814,3936,353
815,3725,354
816,2860,355
817,390,356
818,1981,356
819,3589,356
820,1155,357
821,3961,358
822,3311,359
823,472,360
824,507,361
825,1836,362
826,3279,363
827,2090,364
828,982,365
829,1991,365
830,3371,365
831,3843,365
832,2634,366
833,3380,366
834,3317,367
835,3957,367
836,752,368
837,1876,368
838,655,369
839,677,369
840,996,369
841,1294,369
842,3298,369
843,1003,370
844,1336,370
845,907,371
846,1138,372
847,2169,373
848,3688,374
849,778,375
850,2099,376
851,3363,377
852,1988,378
853,2240,378
854,2428,378
855,2722,378
856,3100,378
857,3182,378
858,3229,378
859,3653,378
860,3972,378
861,110,379
862,1480,379
863,477,380
864,319,381
865,1632,382
866,3887,383
867,2720,384
868,3790,385
869,254,386
870,1570,387
871,1457,388
872,303,389
873,1475,390
874,1613,390
875,1656,390
876,2039,390
877,2447,390
878,2808,390
879,2855,390
880,3144,390
881,3259,390
882,3896,390
883,3978,390
884,1626,391
885,1368,392
886,3882,393
887,3520,394
888,3225,395
889,3760,396
890,2297,397
891,2800,397
892,2377,398
893,882,399
894,877,400
895,167,401
896,1133,402
897,2717,403
898,952,404
899,387,405
900,536,405
901,1560,405
902,2506,405
903,3765,405
904,89,406
905,518,406
906,2851,406
907,3168,407
908,366,408
909,486,408
910,1133,409
911,1062,410
912,2019,410
913,2047,410
914,2181,410
915,2677,410
916,2920,410
917,2937,410
918,3288,410
919,3620,410
920,437,411
921,1267,411
922,1810,411
923,1870,411
924,2007,411
925,2419,411
926,3022,411
927,3995,411
928,1686,412
929,2700,413
930,2650,414
931,945,415
932,1052,415
933,1343,415
934,2270,415
935,2575,415
936,2892,415
937,103,416
938,648,417
939,1962,417
940,3495,418
941,1432,419
942,126,420
943,287,420
944,392,420
945,406,420
946,449,420
947,502,420
948,545,420
949,629,420
950,869,420
951,1080,420
952,1215,420
953,1231,420
954,1265,420
955,1672,420
956,1684,420
957,1880,420
958,2446,420
959,2889,420
960,3496,420
961,3821,420
962,3870,420
963,2897,421
964,303,422
965,2818,423
966,3975,424
967,855,425
968,2871,426
969,2711,427
970,3357,427
971,396,428
972,1433,428
973,1777,428
974,3175,428
975,1220,429
976,1226,430
977,2173,430
978,3311,431
979,143,432
980,279,432
981,453,432
982,987,432
983,1328,432
984,1759,432
985,2075,433
986,3335,434
987,3471,435
988,790,436
989,2511,437
990,2014,438
991,3063,438
992,3299,439
993,205,440
994,45,441
995,103,441
996,216,441
997,250,441
998,618,441
999,667,441
1000,865,441
1001,960,441
1002,1180,441
1003,1208,441
1004,1450,441
1005,1795,441
1006,1954,441
1007,1963,441
1008,2050,441
1009,2323,441
1010,3117,441
1011,2988,442
1012,769,443
1013,1479,443
1014,1838,443
1015,3758,443
1016,175,444
1017,1818,445
1018,616,446
1019,1404,447
1020,1603,447
1021,1900,447
1022,2014,447
1023,2055,447
1024,2145,447
1025,2379,447
1026,2464,447
1027,2542,447
1028,2579,447
1029,2655,447
1030,2782,447
1031,2837,447
1032,2852,447
1033,2912,447
1034,3063,447
1035,3225,447
1036,3648,447
1037,3948,447
1038,361,448
1039,1116,449
1040,1992,449
1041,3312,449
1042,3941,449
1043,3394,450
1044,2189,451
1045,933,452
1046,338,453
1047,1130,454
1048,2554,455
1049,3188,456
1050,2479,457
1051,2987,457
1052,3037,457
1053,3720,457
1054,3851,457
1055,3984,457
1056,1687,458
1057,2844,459
1058,2943,459
1059,3354,459
1060,2083,460
1061,3604,461
1062,708,462
1063,1018,462
1064,1529,462
1065,1924,462
1066,2303,462
1067,3765,462
1068,1308,463
1069,2176,464
1070,1144,465
1071,2950,465
1072,2514,466
1073,942,467
1074,445,468
1075,461,468
1076,684,468
1077,715,468
1078,815,468
1079,1142,468
1080,1288,468
1081,1332,468
1082,1336,468
1083,1487,468
1084,1614,468
1085,1627,468
1086,1699,468
1087,1827,468
1088,1854,468
1089,2005,468
1090,2013,468
1091,2402,468
1092,2506,468
1093,2634,468
1094,2885,468
1095,2969,468
1096,3220,468
1097,3486,468
1098,3535,468
1099,3548,468
1100,3652,468
1101,3771,468
1102,1535,469
1103,3999,469
1104,1352,470
1105,1814,471
1106,2473,472
1107,338,473
1108,1096,473
1109,561,474
1110,3122,475
1111,2777,476
1112,1797,477
1113,163,478
1114,1532,478
1115,2560,478
1116,1389,479
1117,1745,479
1118,2115,479
1119,2983,479
1120,3359,479
1121,3522,479
1122,3586,479
1123,3374,480
1124,736,481
1125,3158,482
1126,3979,483
1127,3464,484
1128,2322,485
1129,1574,486
1130,2006,487
1131,199,488
1132,3127,489
1133,2455,490
1134,2516,490
1135,2656,490
1136,3018,490
1137,3375,490
1138,3504,490
1139,3835,490
1140,93,491
1141,700,491
1142,939,491
1143,145,492
1144,312,492
1145,356,492
1146,597,492
1147,726,492
1148,89,493
1149,779,493
1150,1082,494
1151,548,495
1152,1012,495
1153,1657,495
1154,2784,495
1155,3028,496
1156,1311,497
1157,3680,498
1158,3,499
1159,151,499
1160,346,499
1161,449,499
1162,695,499
1163,756,499
1164,934,499
1165,979,499
1166,1051,499
1167,1735,499
1168,1773,499
1169,1826,499
1170,1926,499
1171,2143,499
1172,2318,499
1173,2403,499
1174,2663,499
1175,2978,499
1176,3040,499
1177,3519,499
1178,3614,499
1179,3068,500
1180,460,501
1181,922,501
1182,949,501
1183,1213,501
1184,1512,501
1185,1852,501
1186,2084,501
1187,2271,501
1188,2965,501
1189,3174,501
1190,3303,501
1191,3549,501
1192,3670,501
1193,3672,501
1194,3878,502
1195,666,503
1196,955,504
1197,883,505
1198,2597,505
1199,1464,506
1200,2551,507
1201,2514,508
1202,3047,509
1203,3155,510
1204,886,511
1205,1449,511
1206,1901,511
1207,1910,511
1208,1973,511
1209,2317,511
1210,2649,511
1211,3185,511
1212,1302,512
1213,2312,513
1214,1351,514
1215,2862,515
1216,3427,516
1217,85,517
1218,95,517
1219,257,517
1220,273,517
1221,665,517
1222,995,517
1223,1033,517
1224,1633,517
1225,1813,517
1226,1847,517
1227,2115,517
1228,2424,517
1229,2596,517
1230,2741,517
1231,3169,517
1232,3559,517
1233,3583,517
1234,3660,517
1235,3884,517
1236,3982,517
1237,2100,518
1238,1762,519
1239,1594,520
1240,175,521
1241,831,522
1242,266,523
1243,1755,524
1244,2293,525
1245,46,526
1246,529,526
1247,2194,526
1248,3331,526
1249,2194,527
1250,2544,527
1251,2674,528
1252,3141,528
1253,2609,529
1254,2822,529
1255,2923,529
1256,3073,529
1257,3185,529
1258,3466,529
1259,3630,529
1260,3639,529
1261,3820,529
1262,2165,530
1263,2803,531
1264,2876,531
1265,2601,532
1266,3593,533
1267,2574,534
1268,3326,535
1269,2372,536
1270,1963,537
1271,3075,537
1272,765,538
1273,1597,539
1274,820,540
1275,3835,541
1276,3905,542
1277,3988,542
1278,2272,543
1279,3384,544
1280,743,545
1281,2237,546
1282,2142,547
1283,2887,547
1284,3690,547
1285,3700,548
1286,2083,549
1287,3198,549
1288,2538,550
1289,819,551
1290,1497,551
1291,2483,552
1292,3990,553
1293,3561,554
1294,978,555
1295,1192,555
1296,1878,556
1297,773,557
1298,2107,558
1299,1932,559
1300,2092,559
1301,2307,559
1302,2613,559
1303,2987,559
1304,2996,559
1305,3007,559
1306,3331,559
1307,3345,559
1308,3678,559
1309,3987,559
1310,1022,560
1311,1564,560
1312,793,561
1313,2944,562
1314,154,563
1315,231,563
1316,2201,563
1317,2277,563
1318,2588,563
1319,2628,563
1320,2790,563
1321,3445,563
1322,3576,563
1323,1195,564
1324,3559,565
1325,1554,566
1326,3951,566
1327,1663,567
1328,3056,567
1329,2472,568
1330,2941,568
1331,99,569
1332,3722,570
1333,1542,571
1334,2886,572
1335,112,573
1336,2060,574
1337,1228,575
1338,1865,575
1339,2282,575
1340,2850,575
1341,3149,575
1342,951,576
1343,185,577
1344,819,578
1345,3404,579
1346,3376,580
1347,3570,580
1348,1942,581
1349,3736,582
1350,1770,583
1351,2012,584
1352,1247,585
1353,2070,586
1354,3926,586
1355,2080,587
1356,2583,587
1357,1916,588
1358,76,589
1359,536,589
1360,925,589
1361,1583,589
1362,1740,589
1363,2708,590
1364,486,591
1365,1368,592
1366,508,593
1367,669,593
1368,3510,593
1369,2317,594
1370,3300,595
1371,1320,596
1372,2327,596
1373,1240,597
1374,1405,598
1375,1862,598
1376,1499,599
1377,325,600
1378,366,600
1379,435,600
1380,735,600
1381,761,600
1382,880,600
1383,883,600
1384,1322,600
1385,1535,600
1386,1720,600
1387,1843,600
1388,2368,600
1389,3249,601
1390,3581,601
1391,3527,602
1392,52,603
1393,516,603
1394,728,603
1395,1190,603
1396,2141,603
1397,3714,604
1398,3583,605
1399,1374,606
1400,3980,607
1401,2154,608
1402,2482,608
1403,3039,608
1404,3873,608
1405,1146,609
1406,599,610
1407,2319,611
1408,2097,612
1409,2204,612
1410,2598,612
1411,2888,612
1412,2912,612
1413,3088,612
1414,3102,612
1415,3689,612
1416,1814,613
1417,111,614
1418,149,614
1419,497,614
1420,697,614
1421,838,614
1422,3553,615
1423,2805,616
1424,144,617
1425,3911,617
1426,2085,618
1427,3140,618
1428,2214,619
1429,1143,620
1430,2721,621
1431,3539,621
1432,3796,621
1433,946,622
1434,998,623
1435,152,624
1436,2969,625
1437,3554,625
1438,3683,625
1439,3935,625
1440,3924,626
1441,2708,627
1442,2558,628
1443,3081,629
1444,3571,630
1445,3662,631
1446,3517,632
1447,3594,633
1448,3837,633
1449,3863,633
1450,3292,634
1451,3974,635
1452,345,636
1453,176,637
1454,1097,638
1455,973,639
1456,400,640
1457,1994,641
1458,1454,642
1459,555,643
1460,786,644
1461,3450,645
1462,3675,645
1463,3575,646
1464,1952,647
1465,2081,647
1466,88,648
1467,836,648
1468,2632,649
1469,855,650
1470,393,651
1471,1796,652
1472,2866,653
1473,2780,654
1474,2586,655
1475,713,656
1476,3619,657
1477,921,658
1478,1136,659
1479,2314,660
1480,2860,661
1481,3794,662
1482,628,663
1483,2158,664
1484,3780,665
1485,2256,666
1486,2727,666
1487,2256,667
1488,1123,668
1489,741,669
1490,3031,670
1491,1494,671
1492,3020,672
1493,78,673
1494,792,673
1495,895,673
1496,3509,673
1497,153,674
1498,767,674
1499,3600,675
1500,3295,676
1501,3479,677
1502,3943,677
1503,390,678
1504,1281,679
1505,3142,679
1506,3286,680
1507,2534,681
1508,3891,682
1509,1211,683
1510,2715,684
1511,2771,684
1512,3255,684
1513,3645,684
1514,1250,685
1515,3725,685
1516,547,686
1517,1084,686
1518,2085,686
1519,2891,687
1520,3191,687
1521,2683,688
1522,3187,688
1523,3388,688
1524,68,689
1525,140,689
1526,236,689
1527,293,689
1528,307,689
1529,471,689
1530,980,689
1531,1486,689
1532,1555,689
1533,1607,689
1534,1774,689
1535,2015,689
1536,2120,689
1537,2408,689
1538,2835,689
1539,2852,689
1540,2882,689
1541,2930,689
1542,3041,689
1543,3435,689
1544,3621,689
1545,3771,689
1546,3828,689
1547,3929,689
1548,1227,690
1549,1387,690
1550,1476,690
1551,1629,690
1552,2498,690
1553,2577,691
1554,985,692
1555,1214,693
1556,3756,694
1557,56,695
1558,2993,696
1559,2466,697
1560,331,698
1561,1042,698
1562,1043,698
1563,1464,698
1564,1887,698
1565,2247,698
1566,2337,698
1567,2828,698
1568,2839,698
1569,2859,698
1570,2962,698
1571,3151,698
1572,3340,698
1573,3213,699
1574,3436,699
1575,3819,699
1576,2590,700
1577,306,701
1578,548,701
1579,558,701
1580,717,701
1581,741,701
1582,793,701
1583,856,701
1584,1098,701
1585,1605,701
1586,1651,701
1587,1865,701
1588,2050,701
1589,2406,701
1590,2597,701
1591,2726,701
1592,2861,701
1593,3169,701
1594,3271,701
1595,3334,701
1596,3837,701
1597,3348,702
1598,1162,703
1599,1949,704
1600,2567,704
1601,3051,704
1602,3203,704
1603,3264,704
1604,3415,704
1605,3981,704
1606,1069,705
1607,495,706
1608,3353,706
1609,1133,707
1610,3939,708
1611,2283,709
1612,3609,710
1613,375,711
1614,421,711
1615,466,711
1616,473,711
1617,501,711
1618,568,711
1619,625,711
1620,829,711
1621,1112,711
1622,1210,711
1623,1274,711
1624,1466,711
1625,1694,711
1626,1746,711
1627,1882,711
1628,2068,711
1629,2087,711
1630,2244,711
1631,2465,711
1632,2926,711
1633,350,712
1634,1989,713
1635,783,714
1636,1041,714
1637,2196,715
1638,839,716
1639,1104,716
1640,1566,716
1641,2654,716
1642,2697,716
1643,3044,716
1644,3287,716
1645,1917,717
1646,2269,717
1647,2423,717
1648,2687,717
1649,2845,717
1650,3192,717
1651,3313,717
1652,3381,717
1653,3666,717
1654,3804,717
1655,3848,717
1656,3972,717
1657,2351,718
1658,2845,718
1659,3211,718
1660,3489,718
1661,3787,718
1662,274,719
1663,275,719
1664,1735,719
1665,2049,719
1666,2611,719
1667,3246,719
1668,3813,719
1669,3918,719
1670,479,720
1671,782,720
1672,2278,720
1673,3028,720
1674,3917,721
1675,1572,722
1676,3473,723
1677,129,724
1678,3757,725
1679,2084,726
1680,2901,726
1681,1942,727
1682,386,728
1683,3066,729
1684,1344,730
1685,3883,731
1686,1893,732
1687,393,733
1688,1597,734
1689,262,735
1690,304,735
1691,735,735
1692,3901,736
1693,2156,737
1694,3866,738
1695,2765,739
1696,1530,740
1697,2536,740
1698,1285,741
1699,1498,741
1700,1674,741
1701,500,742
1702,2152,742
1703,471,743
1704,3618,744
1705,3844,744
1706,3748,745
1707,631,746
1708,1079,747
1709,27,748
1710,321,748
1711,890,748
1712,1375,748
1713,1495,748
1714,2328,748
1715,3416,748
1716,364,749
1717,2523,750
1718,64,751
1719,564,752
1720,996,753
1721,715,754
1722,798,754
1723,1057,754
1724,3651,755
1725,2075,756
1726,3031,756
1727,3362,756
1728,919,757
1729,317,758
1730,2741,759
1731,3747,759
1732,1002,760
1733,1450,760
1734,2204,760
1735,2323,760
1736,2559,760
1737,2617,760
1738,2652,760
1739,3428,760
1740,3552,760
1741,2789,761
1742,1130,762
1743,3304,762
1744,223,763
1745,654,763
1746,3526,763
1747,3989,763
1748,216,764
1749,289,764
1750,453,764
1751,490,764
1752,718,764
1753,964,764
1754,1290,764
1755,1411,764
1756,2036,764
1757,2454,764
1758,2527,764
1759,2861,764
1760,3474,764
1761,3751,764
1762,383,765
1763,893,765
1764,1014,765
1765,1244,765
1766,1508,765
1767,1511,765
1768,1549,765
1769,1609,765
1770,1764,765
1771,1869,765
1772,2216,765
1773,2320,765
1774,2486,765
1775,2510,765
1776,2729,765
1777,3444,765
1778,3586,765
1779,474,766
1780,548,766
1781,2266,766
1782,2413,766
1783,2414,766
1784,865,767
1785,1327,767
1786,2848,767
1787,3486,767
1788,3875,768
1789,3004,769
1790,3619,769
1791,3787,769
1792,3528,770
1793,304,771
1794,315,771
1795,427,771
1796,539,771
1797,774,771
1798,1399,771
1799,1659,771
1800,1813,771
1801,2193,771
1802,2400,771
1803,2441,771
1804,3280,771
1805,215,772
1806,505,772
1807,3312,772
1808,1203,773
1809,1339,773
1810,1830,773
1811,1965,773
1812,2812,773
1813,82,774
1814,225,775
1815,291,775
1816,964,775
1817,1364,775
1818,1398,775
1819,1484,775
1820,2033,775
1821,771,776
1822,221,777
1823,2087,777
1824,2731,777
1825,2961,777
1826,2983,777
1827,3033,777
1828,184,778
1829,2152,778
1830,2273,778
1831,3263,779
1832,2184,780
1833,3899,781
1834,1496,782
1835,1738,782
1836,670,783
1837,3205,784
1838,2596,785
1839,517,786
1840,3894,787
1841,2114,788
1842,439,789
1843,299,790
1844,974,790
1845,3380,791
1846,1889,792
1847,2543,792
1848,2864,793
1849,2947,793
1850,649,794
1851,849,794
1852,1321,794
1853,1868,794
1854,1894,794
1855,2049,794
1856,2607,794
1857,2897,794
1858,2984,794
1859,3225,794
1860,915,795
1861,313,796
1862,1013,797
1863,3346,798
1864,148,799
1865,1013,800
1866,473,801
1867,1963,801
1868,2117,801
1869,3603,802
1870,1927,803
1871,897,804
1872,3256,804
1873,1318,805
1874,399,806
1875,668,806
1876,980,806
1877,1307,806
1878,108,807
1879,3153,808
1880,207,809
1881,333,809
1882,2222,810
1883,2364,810
1884,3072,810
1885,3801,810
1886,1413,811
1887,2982,812
1888,101,813
1889,1457,814
1890,300,815
1891,1960,815
1892,3071,815
1893,3793,815
1894,3985,815
1895,3994,815
1896,1716,816
1897,3178,817
1898,3750,818
1899,1744,819
1900,1373,820
1901,1680,820
1902,2044,820
1903,3483,820
1904,3578,820
1905,686,821
1906,1929,822
1907,3251,823
1908,2544,824
1909,1194,825
1910,3253,825
1911,244,826
1912,698,826
1913,806,826
1914,2156,827
1915,3300,828
1916,3572,829
1917,974,830
1918,2531,830
1919,781,831
1920,3379,832
1921,194,833
1922,377,833
1923,2507,834
1924,3013,834
1925,3238,834
1926,3483,834
1927,3956,834
1928,505,835
1929,1074,835
