1518,Danny,Kwok-Kwan Chan,3540
1519,Danny,McBride,985 1249 1479 1821 1952 2916 3033 3885
1520,Danny,McCarthy,3226
1521,Danny,Sapani,2250
1522,Danny,Trejo,1037 1670 2296
1523,Dante,Basco,1567
1524,Dany,Boon,1383 2199
1525,Daphne,Patakia,3897
1526,Dar,Salim,3171
1527,Darby,Camp,3966
1528,Daren,Kagasoff,2523
1529,Dario,Argento,3962
1530,Darío,Grandinetti,90 2459
1531,Darius,Rose,830
1532,Darrin,Dewitt Henson,1179
1533,Darsheel,Safary,1090
1534,Dartanian,Sloan,2748
1535,Daryl,Hannah,33 208 448
1536,Daryl,Sabara,85 257 1599
1537,Daryl,Wein,3922
1538,Dash,Mihok,424
1539,Dave,Bautista,2774 2963 3002 3016 3369 3563 3711 3855
1540,Dave,Franco,2887 2894 3075 3102 3153
1541,Dave,'Squatch' Ward,3178
1542,Dave,Wittenberg,2126
1543,Daveed,Diggs,3378
1544,Daveigh,Chase,23 1576
1545,Davi,Santos,3135
1546,David,A.R. White,2515
1547,David,Alan Basche,926
1548,David,Alan Grier,534 2348
1549,David,Alexander,1355
1550,David,Alvarez,3835
1551,David,Andrews,2595
1552,David,Arquette,96 652 1809 3745
1553,David,Belle,564
1554,David,Bierend,1751
1555,David,Bradley,1559
1556,David,Bruckner,2082
1557,David,Carradine,208 448 1129
1558,David,Cross,1053 1519
1559,David,Crow,169
1560,David,Crowley,3534
1561,David,Denman,2324 2838 3521
1562,David,Dorfman,21 723
1563,David,Duchovny,1364 1572
1564,David,Ebert,3482
1565,David,Eigenberg,101
1566,David,Foley,1170
1567,David,Gebigke,2732
1568,David,Guilmette,1397
1569,David,Harbour,2417 2507 3467 3840 3918
1570,David,Hasselhoff,827 2064
1571,David,Haverty,3795
1572,David,Hayman,740 3514
1573,David,Howard Thornton,2816
1574,David,Hyde Pierce,285 1799
1575,David,James,1426
1576,David,Kelly,610
1577,David,Koechner,959 1160 1521 2341 2791
1578,David,Koppell,1312
1579,David,Krumholtz,1071
1580,David,Lawrence,167
1581,David,Lawrence Brown,3743
1582,David,Lee Smith,1009 3135
1583,David,Leitch,2401
1584,David,Lovgren,2100
1585,David,Lyons,2242
1586,David,Mandel,417
1587,David,Mann,1343 1575
1588,David,Mara,3955
1589,David,Menkes,1553
1590,David,Morrissey,884 1161
1591,David,Morse,799 969 1046 1183 1336 2766
1592,David,Moscow,325
1593,David,Oakes,3140
1594,David,Ogden Stiers,23
1595,David,O'Hara,918
1596,David,Oyelowo,2169 2513 2552 3293 3668 3854 3879
1597,David,P. Smith,3648
1598,David,Paymer,3383
1599,David,Peers,1990
1600,David,Pledger,1303
1601,David,Rawle,2581
1602,David,Rintoul,3968
1603,David,Ryall,1290
1604,David,Schwimmer,625 1274 2068
1605,David,Sherrill,2739
1606,David,Spade,341 803 2224 2900 3635
1607,David,Strathairn,536 727 949 1051 1273 1497 1788 2030 3641
1608,David,Sullivan,472
1609,David,Tennant,1901
1610,David,Thewlis,884 916 1228 1723 1917 1978 2383 2758 2788 3629
1611,David,Threlfall,1532 2567
1612,David,Verrey,3776
1613,David,Wenham,808 1739
1614,David,Wissak,381
1615,David,Zucker,2327
1616,Dax,Flame,2046
1617,Dax,Shepard,493 635 813 952 959 2093 2093 3132
1618,Dean,Andrews,509
1619,Dean,Cain,271 2515
1620,Dean,Chaumoo,3492
1621,Dean,Fleischer Camp,3850
1622,Dean,Geyer,2675 2744
1623,Dean,Norris,2331 2724
1624,Dean,Waite,1823
1625,Dean-Charles,Chapman,3421
1626,Deanna,Dunagan,2638
1627,Debby,Ryan,3963
1628,Debi,Mazar,114
1629,Deborah,Ann Woll,3881
1630,Deborah,Kara Unger,579 791 810 1648
1631,Déborah,Révy,1842
1632,Deborah,Rush,125
1633,Deborah,Wastell,3168
1634,Debra,Messing,466 674 883 1389 3228
1635,Debra,Winger,288 1332 3739
1636,Deepika,Padukone,1192 2767 3112
1637,Delphine,Chanéac,1435
1638,Delroy,Lindo,247 1186 3719
1639,Demetrius,Shipp Jr.,3158
1640,Demi,Lovato,3152
1641,Demi,Moore,979 1106 1572 2070
1642,Demián,Bichir,2290 3253 3879 3888
1643,Denis,Lavant,2139
1644,Denis,Leary,17 896 1501 2081 2936
1645,Denis,O'Hare,2583 3554
1646,Denise,Gough,3492
1647,Denise,Richards,144
1648,Deniz,Akdeniz,1785 3768
1649,Deniz,Baysal,3593
1650,Dennis,Andres,3871
1651,Dennis,Boutsikaris,2525
1652,Dennis,Haysbert,98 1159 3083 3179 3510 3598
1653,Dennis,Hopper,728
1654,Dennis,Quaid,69 98 337 424 528 539 591 731 1361 1439 1464 1598 1643 1876 1924 2129 2144 3124 3349 3365 3550
1655,Dennis,Widmyer,2593 3529
1656,Denzel,Washington,55 116 271 423 489 801 862 1020 1137 1478 1647 1667 2034 2062 2266 2417 2801 2890 3156 3249 3852 3901
1657,Deobia,Oparei,687
1658,Deon,Richmond,956
1659,DeRay,Davis,730
1660,Derek,Jacobi,1641 3472
1661,Derek,Jeter,1624
1662,Derek,John Drescher,3340
1663,Derek,Luke,116 367 376 427 581 946 1512 1575
1664,Derek,Magyar,2159
1665,Derek,Mears,1453
1666,Derek,Richardson,290 628
1667,Dermot,Mulroney,71 674 733 1171 1333 1845 2268 2313 2368 2711 3142 3952
1668,De'Shawn,Washington,885
1669,Desi,Lydic,1585
1670,Desmond,Askew,904
1671,Desmond,Harrington,28 226
1672,Dev,Patel,1220 1646 2679 2729 2738 2867 3331 3590 3830
1673,DeVaughn,Nixon,1976
1674,Devid,Striesow,593
1675,Devin,Druid,3368
1676,Devin,Ratray,2361
1677,Devon,Aoki,524 867
1678,Devon,Bostick,1930 2077
1679,Devon,Sawa,178
1680,Devon,Werkheiser,2671
1681,Devyn,McDowell,3983
1682,DeWanda,Wise,3557 3992
1683,Dexter,Fletcher,3391
1684,Diana,Glenn,1133
1685,Diana,Gómez,1597
1686,Diana,Hardcastle,587
1687,Diana,Pozharskaya,3973
1688,Diana,Rigg,3820
1689,Diana,Scarwid,344
1690,Diana,Silvers,3567
1691,Diane,D'Aquila,1797
1692,Diane,Farr,3200 3792
1693,Diane,Keaton,235 733 1139 1324 1761 2385 3244
1694,Diane,Kruger,433 542 1077 1402 1428 1934 2306 2733 2954
1695,Diane,Ladd,695
1696,Diane,Lane,14 270 787 980 1339 1346 1395 1725 2220 2573 2754 2944 3535 3661
1697,Dianna,Agron,1885 2258
1698,Dianne,Wiest,1678 3632
1699,Dick,Van Dyke,829 2465
1700,Diedrich,Bader,190 1784
1701,Diego,Boneta,2066
1702,Diego,Chas,1798
1703,Diego,Cortina Autrey,3297
1704,Diego,Luna,267 499 1296 2509 2802 3146
1705,Diego,Starosta,2459
1706,Dieter,Laser,1405 2665
1707,Dina,Spybey-Waters,692
1708,Diogo,Morgado,2458
1709,Diora,Baird,900 1585 2191
1710,Dixie,Egerickx,3776
1711,DJ,Dallenbach,3387
1712,DJ,Flava,1925
1713,DJ,Qualls,74
1714,Djimon,Hounsou,174 367 604 637 752 841 1253 2747 3039
1715,DMX,,356
1716,Dolph,Lundgren,1612
1717,Domhnall,Gleeson,2216 2410 2448 2605 2621 2664 3052 3212 3854
1718,Dominga,Bofill,3090
1719,Dominic,Cooper,1261 1800 1977 2084 2472 2489 2828
1720,Dominic,Purcell,1174 1923
1721,Dominic,West,440 808 1272 1632 1871 1958 2510 2999 3046 3261 3350
1722,Dominik,Garcia,2696
1723,Dominique,Fishback,3690 3938
1724,Dominique,Frot,1099
1725,Dominique,McElligott,1442
1726,Dominique,Pinon,497
1727,Dominique,Swain,121
1728,Dominique,Tipper,2949
1729,Don,Cheadle,419 464 550 1113 1520 1596 1635 1877 2034 2229 3877 3918
1730,Don,'D.C.' Curry,135
1731,Don,Frye,566
1732,Don,Hall,1944 2805
1733,Don,Johnson,3115
1734,Don,Knotts,664
1735,Don,McManus,2536
1736,Don,Thompson,821
1737,Donal,Logue,692
1738,Donald,Faison,1731
1739,Donald,Glover,3217 3416
1740,Donald,Sutherland,242 601 1278 1887 1955 2304 2775 3418 3460
1741,Dong-wook,Kim,2119
1742,Donna,Murphy,1120 1618
1743,Donnie,Wahlberg,631 1075
1744,Donnie,Yen,1235 1728 2787 2802 2967 3112 3540 3622
1745,Donny,Alamsyah,1836
1746,Donovan,Cook,148
1747,Donzaleigh,Abernathy,330
1748,Doris,Hick,3230
1749,Dorothy,Duffy,163
1750,Doug,Haley,3135
1751,Doug,Hutchison,1272
1752,Doug,Jones,447 1266 3036
1753,Doug,McKeon,2772
1754,Doug,Sweetland,2937
1755,Dougie,McConnell,2223
1756,Douglas,Booth,2070 2339 2565 3154 3485
1757,Douglas,Hodge,1545
1758,Douglas,M. Griffin,2842 2870
1759,Douglas,Russell,2728
1760,Dougray,Scott,198 1040
1761,Dragos,Bucur,1675
1762,Drake,Bell,1258
1763,Dreama,Walker,2075
1764,Dree,Hemingway,2156
1765,Drettie,Page,1974
1766,Drew,Barrymore,81 262 375 420 663 948 1117 1381 1505 1779 2430
1767,Drew,Fuller,919
1768,Drew,T. Pierce,3575
1769,Dudley,Sutton,308
1770,Dulé,Hill,3945
1771,Dulfi,Al-Jabouri,3171
1772,Dustin,Hoffman,229 387 839 891 1177 1215 1394 1880 2440 2889 3098
1773,Dustin,Milligan,1957
1774,Dwayne,Adway,546
1775,Dwayne,Johnson,58 245 508 687 702 887 953 1102 1288 1529 1659 1740 1850 2053 2254 2264 2271 2452 2635 2653 2805 2872 3003 3009 3055 3262 3367 3413 3426 3454 3839 3868
1776,Dwight,Henry,2172
1777,Dwight,Yoakam,48 792 997 1492 3898
1778,Dylan,Arnold,3417
1779,Dylan,Baker,1116
1780,Dylan,McDermott,2122 2596 3342
1781,Dylan,Minnette,2569 2680 2846
1782,Dylan,Moran,1165
1783,Dylan,O'Brien,2136 2418 2667 3108 3285 3642 3869
1784,Dylan,Schmid,3078
1785,Dylan,Smith,57 3545
1786,Dylan,Sprouse,516 3612
1787,Dylan,Walsh,1485
1788,Eamon,Farren,2096
1789,Eamonn,Walker,255 1567
1790,Ebon,Moss-Bachrach,873
1791,Ed,Ackerman,1642
1792,Ed,Harris,288 346 636 1021 1172 1331 1675 2226 2232 2799 3025 3874
1793,Ed,Helms,1403 1844 2018 2210 2257 2637 3148 3223 3969
1794,Ed,O'Neill,2871
1795,Ed,Oxenbould,2569 2638 2899
1796,Ed,Skrein,2809 3457 3928
1797,Ed,Speleers,844 3144
1798,Ed,Westwick,1576
1799,Eddie,Baroo,1297
1800,Eddie,Cibrian,681
1801,Eddie,Daniels,65
1802,Eddie,Griffin,144 757
1803,Eddie,Izzard,954
1804,Eddie,Marsan,2305 3049 3490
1805,Eddie,Murphy,139 196 279 292 416 890 1033 1094 1379 1633 1882 2964 3951
1806,Eddie,Redmayne,1096 1600 1749 1894 1956 2451 2654 2681 2830 3232 3644
1807,Eden,Villavicencio,2997
1808,Edgar,Ramírez,707 1015 2477 2630 2659 2940 3096 3868 3923
1809,Edgar,Wright,1037
1810,Edi,Gathegi,3856
1811,Edie,Falco,739
1812,Edison,Chen,779
1813,Edith,Haagenrud-Sande,2700
1814,Edith,Scob,2139
1815,Edoardo,Gabbriellini,1558
1816,Edoardo,Leo,2988
1817,Edouard,Baer,2199
1818,Edson,Camacho,3734
1819,Eduardo,Sánchez,2392
1820,Edward,Akrout,2505
1821,Edward,Ashley,3433
1822,Edward,Asner,1413
1823,Edward,Burns,126 387 793 1271 2198
1824,Edward,Lachman,65
1825,Edward,Norton,3 78 127 242 799 846 914 1236 1350 2002 2428 2956 3256 3525
1826,Edwin,Hodge,2466
1827,Eero,Milonoff,3335
1828,Efren,Ramirez,415
1829,Ege,Tanman,720
1830,Eileen,Atkins,240
1831,Eileen,Essell,375
1832,Eileen,Walsh,163
1833,Eili,Harboe,3180
1834,Eion,Bailey,525
1835,Eisaya,Hosuwan,3095
1836,Eiza,González,3018 3632 3677
1837,Ekaterina,Samsonov,3085
1838,Elden,Henson,435
1839,Eleanor,Tomlinson,3759
1840,Elena,Anaya,794 1187 1617 1847
1841,Elena,Kampouris,3636
1842,Elena,Lyadova,2592
1843,Elena,Lyons,474
1844,Eli,Brown,3732
1845,Eli,Goree,2924 3800
1846,Eli,Roth,1037 1402
1847,Elias,Koteas,154 641 1522 1568 1997 2349
1848,Elias,McConnell,263
1849,Elias,Schwarz,2521
1850,Elijah,Smith,2431
1851,Elijah,Wood,8 202 621 781 852 1474 1990 2078 2181 2526 2695
1852,Elio,Germano,3761
1853,Eliot,Glazer,3712
1854,Elisabeth,Harnois,1148
1855,Elisabeth,Hower,3188
1856,Elisabeth,Moss,1586 1690 3046 3432 3608
1857,Elisabeth,Röhm,2191
1858,Elisabeth,Shue,450 729 1637 2045 2185 2508 3268 3638
1859,Elise,Tielrooy,2944
1860,Elisha,Cuthbert,411 632 739
1861,Elissa,Knight,1214
1862,Eliza,Bennett,1267
1863,Eliza,Dushku,74 117 226
1864,Eliza,Rycembel,3600
1865,Eliza,Scanlen,3414 3568
1866,Elizabeth,Banks,118 302 821 906 1241 1263 1371 1379 1497 1655 1987 2110 2420 2518 2546 3462 3513 3521
1867,Elizabeth,Berrington,1204
1868,Elizabeth,Blake,253
1869,Elizabeth,Daily,193 397
1870,Elizabeth,Debicki,2613 3294 3418 3602
1871,Elizabeth,Donius,1366
1872,Elizabeth,Gracen,2215
1873,Elizabeth,Hawthorne,3314
1874,Elizabeth,Hurley,172
1875,Elizabeth,Lail,3449
1876,Elizabeth,Marvel,3098 3554
1877,Elizabeth,Mitchell,177 2922
1878,Elizabeth,Olsen,1899 2112 2161 2246 2259 2432 3014 3088
1879,Elizabeth,Perkins,491 787 1804
1880,Elizabeth,Reaser,1939 2161 2943
1881,Ella,Anderson,2906 3038
1882,Ella,Balinska,3462 3729
1883,Ella,Ballentine,2989
1884,Ella,Holland,2995
1885,Ella,Joyce,108
1886,Ella,Purnell,3855
1887,Ella,Rumpf,2877
1888,Ellar,Coltrane,2431 3027
1889,Elle,Alexandra,2330
1890,Elle,Fanning,571 1756 1801 1860 2446 2849 2882 2974 2983 3129 3496 3507 3693
1891,Elle,Russ,458
1892,Ellen,Barkin,460 578
1893,Ellen,Burstyn,102 847 888 3646
1894,Ellen,Crawford,1009
1895,Ellen,DeGeneres,211 2871
1896,Ellen,Dorrit Petersen,3180
1897,Ellen,van der Koogh,160
1898,Ellen,Wong,2955
1899,Ellie,Church,3137
1900,Ellie,Kemper,2461
1901,Elliot,Cowan,1393 2770
1902,Elliot,Knight,3508
1903,Elliot,Lazar,3300
1904,Elliot,Page,661 1024 1063 1505 1601 1679 2183 3146 3196
1905,Elliott,Crosset Hove,2760
1906,Ellise,Chappell,3441
1907,Élodie,Bouchez,1793
1908,Elodie,Tougne,1921
1909,Elodie,Yung,3061
1910,Eloise,Mumford,2603 3050 3236
1911,Elsie,Fisher,3316
1912,Elvira,Onetto,3186
1913,Elyas,M'Barek,2551
1914,Ema,Horvath,3789
1915,Emayatzy,Corinealdi,2673
1916,Embeth,Davidtz,2360
1917,Emi,Takei,2131
1918,Emile,Hirsch,181 411 675 886 1016 1234 1296 1866 1918 2247 2840 3343 3406 3895
1919,Émile,Vallée,800
1920,Emilia,Clarke,2628 2820 3217
1921,Emilia,Fox,4 832
1922,Emilia,Jones,2841 3279 3834
1923,Emilie,de Ravin,683 835 1662
1924,Émilie,Leclerc,2712
1925,Emilio,Buale,3427
1926,Emilio,Echevarría,539
1927,Emilio,Estevez,1648
1928,Emilio,Rivera,87
1929,Emilio,Subercaseaux Campos,3619
1930,Emily,Alyn Lind,2722 3654
1931,Emily,Baldoni,2215
1932,Emily,Barclay,1739
1933,Emily,Blunt,509 815 1525 1707 1735 1764 1883 1916 2041 2125 2413 2464 2611 2868 2902 3194 3214 3287 3605 3717 3868
1934,Emily,Browning,1497 1812 1841 2504 2625
1935,Emily,Deschanel,767
1936,Emily,Hampshire,2147
1937,Emily,Meade,2887
1938,Emily,Montague,2179
1939,Emily,Mortimer,334 650 861 1065 1154 1559 1560 1605 1849 2935 3287
1940,Emily,Osment,1496
1941,Emily,Perkins,598
1942,Emily,Procter,967 2977
1943,Emily,Ratajkowski,2793 3373
1944,Emily,Robinson,3316
1945,Emily,Rudd,3953
1946,Emily,Tosta,3866
1947,Emily,VanCamp,1552
1948,Emily,Watson,34 36 656 753 921 1161 1917 2283 2357 2771
1949,Eminem,,22
1950,Emma,Bading,3195
1951,Emma,Bell,1642 1878
1952,Emma,Berman,3860
1953,Emma,Caulfield Ford,266
1954,Emma,Cleasby,80
1955,Emma,de Caunes,533
1956,Emma,Dumont,3875
1957,Emma,Fitzpatrick,2113 2495
1958,Emma,King,3310
1959,Emma,Louise Webb,3702
1960,Emma,Myers,3806
1961,Emma,Roberts,860 1181 1262 1596 1732 2181 2210 2359 2750 2887 3363 3375 3708
1962,Emma,Shorey,2088
1963,Emma,Stone,1208 1406 1502 1547 1608 1710 1802 1811 2039 2222 2265 2321 2447 2670 2751 2806 3182 3227 3438 3655 3824
1964,Emma,Thompson,31 648 891 1705 2033 2315 2322 2745 3353 3572 3824
1965,Emma,Watson,5 404 603 1011 1394 1407 1609 1806 2016 2343 2403 2686 2758 3017 3027 3414
1966,Emmanuel,Affadzi,2720
1967,Emmanuelle,Béart,161 382 384
1968,Emmanuelle,Bercot,2794
1969,Emmanuelle,Chriqui,226 1152 1232
1970,Emmanuelle,Riva,2128
1971,Emmanuelle,Seigner,1131 1144
1972,Emmanuelle,Vaugier,631
1973,Emmy,Rossum,209 424 426 909 1440
1974,Emory,Cohen,2664 3111 3143 3281
1975,Endre,Martin Midtstigen,970
1976,Ennis,Esmer,2662
1977,Enrico,Colantoni,2557
1978,Enrico,Lo Verso,1617
1979,Enrique,Diaz,362
1980,Enrique,Murciano,673
1981,Eoin,Macken,2915 3998
1982,Ergun,Kuyucu,2740
1983,Eric,Balfour,617 1731 2591
1984,Eric,Bana,251 408 634 1222 1491 1494 1516 1874 2477 2962 3697 3975
1985,Eric,Cantona,2572
1986,Eric,Christian Olsen,290 1534 1701 1803
1987,Eric,Dane,1286 1634
1988,Eric,Deulen,263
1989,Eric,Godon,2570
1990,Eric,Goldberg,294
1991,Eric,Guillon,3084
1992,Eric,Johnson,3050 3236
1993,Eric,Lange,3735
1994,Eric,Lloyd,177
1995,Eric,Mabius,457
1996,Eric,Podnar,1392
1997,Eric,Roberts,2665
1998,Eric,Savin,3815
1999,Eric,Stonestreet,2547 2865 3523
2000,Eric,Sykes,603
2001,Éric,Toledano,1814
2002,Eric,Tsang,89
2003,Éric,Warin,2974
2004,Eric,Winter,1481
2005,Eric,Zuckerman,2366
2006,Erica,Ellis,832
2007,Erica,Leerhsen,254
2008,Erica,Tremblay,3315
2009,Erik,Per Sullivan,14
2010,Erik,von Detten,358
2011,Erika,Christensen,162 540 784 3147
2012,Erika,Linder,2854
2013,Erin,Bethea,1337
2014,Erin,Cahill,3121
2015,Erin,Wasson,1756
2016,Eriq,Ebouaney,95
2017,Ermahn,Ospina,1750
2018,Ernesto,Gómez Cruz,1775
2019,Ernst,Jacobi,1556
2020,Espen,Klouman Høiner,982
2021,Espen,Sandberg,997 2090 3029
2022,Essence,Atkins,2341 2584
2023,Essie,Davis,2443
2024,Estella,Warren,312
2025,Esther,Gohourou,3681
2026,Esther,Purves-Smith,2775
2027,Eszter,Balla,398
2028,Ethan,Coen,315 929
2029,Ethan,Embry,182 465 1132
2030,Ethan,Hawke,452 502 633 748 1067 1520 1539 2024 2233 2272 2429 2431 2758 2801 2990 3136 3805
2031,Ethan,Philbeck,2094
2032,Ethan,Suplee,1667
2033,Euan,Mason,3312
2034,Eugene,Byrd,131 503
2035,Eugene,Cordero,1791
2036,Eugene,Hutz,781
2037,Eugene,Levy,269 290 311 314 486 698 788 948 1898
2038,Eugenio,Derbez,2394 3565
2039,Eunice,Cho,1501
2040,Eva,Birthistle,750
2041,Eva,Bourne,1747
2042,Eva,G. Cooper,2716
2043,Eva,Grace Kellner,2573
2044,Eva,Green,205 605 812 1590 1695 1891 2073 2457 2572 2575 2850 3569
2045,Eva,Longoria,737 971 2193 2195 3565
2046,Eva,Marie Saint,708
2047,Eva,Melander,3335
2048,Eva,Mendes,218 271 322 671 1019 1107 1172 1389 1493 1624 1713 2004 2139
2049,Eva,van der Gucht,1989
2050,Eva,Whittaker,3730
2051,Evan,Bird,2096
2052,Evan,Jonigkeit,3657
2053,Evan,McGuire,1592
2054,Evan,Rachel Wood,201 276 784 799 1086 1229 1561 2481 3739
2055,Evan,Ross,944
2056,Evan,Williams,3188
2057,Evangeline,Lilly,1852 2620 3241 3987
2058,Eve,,145
2059,Eve,Hewson,145 3264
2060,Evelyn,Claire,3829
2061,Everlyn,Sampi,141
2062,Evgeniya,Gromova,3503
2063,Evie,Thompson,2279
2064,Ewa,Fröling,1436
2065,Ewan,McGregor,9 221 285 334 608 627 637 691 789 921 1362 1454 1524 1548 1685 1754 1886 1891 2028 2320 2753 3094 3341 3447
2066,Ewen,Bremner,469 1073 3094
2067,Ewen,Leslie,1812
2068,Eythor,Gudjonsson,628
2069,Ezra,Miller,1851 2016 2731 3041
2070,F.,Murray Abraham,2407 3468
2071,Fabianne,Therese,2593
2072,Fábio,Assunção,1578
2073,Fabio,Resinaro,2987
2074,Fabrice,Canepa,332
2075,Fabrice,Deville,124
2076,Fabrizia,Sacchi,770
2077,Fahadh,Faasil,3991
2078,Faith,Wladyka,1622
2079,Famke,Janssen,729 825 1216 2091 2261 2475 3597 3779
2080,Fann,Wong,297
2081,Fanny,Ardant,161 382 929
2082,Fantin,Ravat,2230
2083,Farhad,Aslani,3488
2084,Farhan,Akhtar,1961
2085,Farrah,Mackenzie,3060
2086,Fathia,Youssouf,3681
2087,Fatima,Sana Shaikh,2917
2088,Faye,Dunaway,3147
2089,Faye,Wong,506
2090,Fayssal,Bazzi,3212
2091,Fei,Lung,109
2092,Fei,Ren,3455
2093,Fele,Martínez,537
2094,Felicity,Huffman,778 1171
2095,Felicity,Jones,1910 2451 2768 2802 2859 2970 3345 3668 3908
2096,Felipe,Pinto,2168
2097,Félix,Lefebvre,3757
2098,Felix,Lemburo,3582
2099,Félix,Moati,3767
2100,Fengyi,Zhang,1342
2101,Ferdia,Shaw,3738
2102,Ferdia,Walsh-Peelo,2918
2103,Fergal,Reilly,2916
2104,Fernando,Cayo,1084
2105,Ferran,Terraza,1056
2106,Fikret,Kuskan,720
2107,Filip,Berg,2632
2108,Filippo,Scotti,3949
2109,Fin,Argus,3737
2110,Finn,Cole,3544
2111,Finn,Little,3731 3870
2112,Finn,Wittrock,3531
2113,Finn,Wolfhard,3004 3537 3794 3827
2114,Fiona,Dourif,3199
2115,Fiona,Shaw,3350
2116,Fionn,Whitehead,3020 3921
2117,Fionnula,Flanagan,102 778 2581
2118,Fisayo,Akinade,2949
2119,Flavio,Parenti,1558
2120,Flora,Augusta,3931
2121,Flora,Cross,1149
2122,Florence,Clery,2931
2123,Florence,Kastriner,1883
2124,Florence,Pugh,2511 2909 3348 3405 3414 3426 3840
2125,Florencia,Contreras Stevens,3658
2126,Florian,Lukas,305
2127,Forest,Whitaker,42 48 875 1137 1287 1361 1528 1600 1772 1782 2201 2332 2475 2642 2807
2128,Forrest,Goodluck,3907
2129,Fra,Fee,3770
2130,Fran,Kranz,1818 2786
2131,Frances,Conroy,3412
2132,Frances,Fisher,306 1333 3708
2133,Frances,McDormand,117 179 602 688 986 1233 1355 2150 2641 3019 3641 3901
2134,Frances,O'Connor,136 291 2857
2135,Francesc,Albiol,839
2136,Francesca,Capaldi,2789
2137,Francesca,Neri,154
2138,Francesca,Reale,3574
2139,Francesco,Carnelutti,2520
2140,Franck,Khalfoun,256
2141,Franco,Branciaroli,175
2142,François,Berléand,62 560 1335
2143,François,Civil,2466
2144,François,Cluzet,907 1814 2759
2145,François,Damiens,999
2146,Françoise,Lebrun,3962
2147,Frank,C. Turner,722
2148,Frank,Finlay,4
2149,Frank,Gingerich,3374
2150,Frank,Grillo,1845 2519 2922 3686 4000
2151,Frank,Harper,530
2152,Frank,Hurley,2293
2153,Frank,Langella,1357 1490 1715 2197 2500
2154,Frank,Madigan,2694
2155,Frank,Mosley,2377
2156,Frank,Oliver,1510
2157,Frank,Welker,948
2158,Frank,Whaley,1132
2159,Franka,Potente,1 407 538
2160,Frankie,Faison,590 3147
2161,Frankie,Muniz,106 303 597 932 1368
2162,Franky,G,631
2163,Frantz,Turner,2344
2164,Franz,Rogowski,2769
2165,Fred,Armisen,3153
2166,Fred,Hechinger,3672
2167,Fred,Melamed,1455 3692
2168,Fred,Thompson,2024
2169,Fred,Willard,889 1058 1214
2170,Freda,Foh Shen,3758
2171,Freddie,Crowder,2895
2172,Freddie,Highmore,610 927 1100 1273 1543 3873
2173,Freddie,Prinze Jr.,16 475
2174,Freddy,Rodríguez,737 1035
2175,Frédéric,Auburtin,929
2176,Frédéric,Diefenthal,393
2177,Frédéric,Pierrot,2230
2178,Frederick,Lau,1317 2769
2179,Frederick,Schmidt,3498
2180,Frederick,Weller,388
2181,Freida,Pinto,1220 1810 3759 3976
2182,French,Stewart,159
2183,Freya,Stafford,1686
2184,Fu'ad,Aït Aattou,1190
2185,Fujiko,,2968
2186,Fumi,Hirano,2285
2187,Gable,Carr,377
2188,Gábor,Czap,3433
2189,Gabourey,Sidibe,1463
2190,Gabriel,Basso,2251 2804 3613
2191,Gabriel,Bateman,2812 3625
2192,Gabriel,Byrne,28 155 600 748 2524 3201 3699
2193,Gabriel,Garko,175
2194,Gabriel,Hogan,2772
2195,Gabriel,Macht,151 261 579 1139 1323
2196,Gabriel,Mann,771
2197,Gabriel,Rush,3539
2198,Gabriela,Lopez,2866
2199,Gabriela,Oltean,55
2200,Gabriella,Wilde,2255 2485
2201,Gabrielle,Haugh,3197
2202,Gabrielle,Rose,2990
2203,Gabrielle,Union,249 1157 1379 2079 2539
2204,Gaby,Hoffmann,1717 2421 3946
2205,Gadi,Harel,1392
2206,Gael,García Bernal,515 537 850 1353 1688 3028 3807
2207,Gail,Cronauer,3596
2208,Gal,Gadot,2929 2953 3030 3041 3267 3615 3828 3839
2209,Galen,T. Chu,2936
2210,Gana,Bayarsaikhan,3579
2211,Gang,Dong-won,3701
2212,Garance,Marillier,2877 3915
2213,Gareth,Evans,2392
2214,Garikayi,Mutambirwa,329
2215,Garret,Dillahunt,1446 1673
2216,Garrett,Hedlund,655 1127 1619 1794 2098 2287 2448 2658 2886 3435
2217,Garrett,M. Brown,1616
2218,Garry,Marshall,664
2219,Garry,Shandling,805
2220,Gary,Cole,823 1249
2221,Gary,Eck,1990
2222,Gary,Grubbs,2159
2223,Gary,Lewis,3310
2224,Gary,Oldman,120 170 1513 1565 1647 1832 1965 2005 2387 2419 2463 2725 2953 3051 3061 3149 3258 3559 3672 3679 3987
2225,Gary,Poulter,2353
2226,Gary,Sinise,346 883 3724
2227,Gary,Stretch,488
2228,Gary,Weeks,1722
2229,Gaspard,Ulliel,384 497 1076
2230,Gastón,Duprat,3982
2231,Gattlin,Griffith,1265 2352
2232,Gavin,Brown,2094
2233,Gavin,Lewis,3913
2234,Gay,DeForest,3641
2235,Gayatri,Joshi,544
2236,Geena,Davis,158 3624
2237,Geert,Van Rampelberg,2166
2238,Geir,Vegar Hoel,1573
2239,Gemma,Arterton,1123 1651 1800 2134 2261 2579 3740 3818
2240,Gemma,Chan,1467 3219 3821 3863
2241,Gemma,Jones,549 794 1773 3105 3685
2242,Gemma,Ward,1243
2243,Gen,Seto,3726
2244,Gena,Rowlands,402 502 685 1147
2245,Gene,Hackman,229 582
2246,Genesis,Rodriguez,2412
2247,Genevieve,O'Reilly,3697
2248,Genndy,Tartakovsky,193
2249,Geno,Silva,327
